DateOfCall,PropertyCategory,NumPumpsAttending
14-10-2021,Non Residential,5
14-10-2021,Dwelling,1
14-10-2021,Dwelling,2
14-10-2021,Road Vehicle,2
14-10-2021,Dwelling,1
14-10-2021,Dwelling,1
14-10-2021,Dwelling,1
14-10-2021,Dwelling,1
14-10-2021,Dwelling,1
14-10-2021,Dwelling,2
14-10-2021,Dwelling,2
14-10-2021,Other Residential,2
14-10-2021,Non Residential,1
14-10-2021,Outdoor Structure,1
14-10-2021,Non Residential,1
14-10-2021,Dwelling,2
14-10-2021,Dwelling,2
14-10-2021,Dwelling,5
14-10-2021,Non Residential,2
14-10-2021,Outdoor,1
14-10-2021,Dwelling,1
14-10-2021,Non Residential,3
14-10-2021,Non Residential,5
14-10-2021,Dwelling,1
14-10-2021,Dwelling,2
14-10-2021,Dwelling,2
14-10-2021,Non Residential,2
14-10-2021,Dwelling,1
14-10-2021,Other Residential,2
14-10-2021,Road Vehicle,2
14-10-2021,Dwelling,2
14-10-2021,Dwelling,1
14-10-2021,Road Vehicle,1
14-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Outdoor Structure,2
15-10-2021,Outdoor Structure,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,5
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Other Residential,3
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,4
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Outdoor,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,4
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,2
15-10-2021,Dwelling,0
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,3
15-10-2021,Dwelling,1
15-10-2021,Other Residential,2
15-10-2021,Non Residential,1
15-10-2021,Other Residential,2
15-10-2021,Dwelling,1
15-10-2021,Outdoor Structure,1
15-10-2021,Outdoor,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Other Residential,2
15-10-2021,Road Vehicle,2
15-10-2021,Road Vehicle,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Other Residential,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,3
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Other Residential,2
15-10-2021,Other Residential,2
15-10-2021,Dwelling,1
15-10-2021,Other Residential,1
15-10-2021,Other Residential,2
15-10-2021,Non Residential,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,6
15-10-2021,Dwelling,3
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,0
15-10-2021,Non Residential,1
15-10-2021,Dwelling,5
15-10-2021,Dwelling,1
15-10-2021,Other Residential,2
15-10-2021,Dwelling,4
15-10-2021,Non Residential,1
15-10-2021,Non Residential,2
15-10-2021,Non Residential,2
15-10-2021,Other Residential,3
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,4
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,3
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,4
15-10-2021,Other Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Other Residential,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,5
15-10-2021,Non Residential,5
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Other Residential,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,2
15-10-2021,Non Residential,1
15-10-2021,Outdoor,2
15-10-2021,Dwelling,1
15-10-2021,Outdoor,1
15-10-2021,Non Residential,5
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,5
15-10-2021,Dwelling,2
15-10-2021,Dwelling,5
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
15-10-2021,Outdoor,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Outdoor Structure,1
15-10-2021,Non Residential,1
15-10-2021,Road Vehicle,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Other Residential,2
15-10-2021,Other Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Outdoor,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Road Vehicle,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,3
15-10-2021,Outdoor,2
15-10-2021,Dwelling,5
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,6
15-10-2021,Outdoor,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Other Residential,2
15-10-2021,Non Residential,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,2
15-10-2021,Outdoor,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,3
15-10-2021,Other Residential,1
15-10-2021,Outdoor,2
15-10-2021,Other Residential,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Outdoor,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,2
15-10-2021,Dwelling,4
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Outdoor,1
15-10-2021,Dwelling,5
15-10-2021,Outdoor Structure,1
15-10-2021,Outdoor Structure,1
15-10-2021,Non Residential,1
15-10-2021,Outdoor,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Non Residential,5
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Outdoor,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,2
15-10-2021,Dwelling,2
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,5
15-10-2021,Dwelling,1
15-10-2021,Non Residential,1
15-10-2021,Non Residential,1
15-10-2021,Dwelling,2
15-10-2021,Dwelling,2
15-10-2021,Road Vehicle,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,5
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Non Residential,1
16-10-2021,Outdoor Structure,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Non Residential,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Outdoor,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,1
16-10-2021,Dwelling,3
16-10-2021,Other Residential,5
16-10-2021,Non Residential,1
16-10-2021,Other Residential,2
16-10-2021,Dwelling,2
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Outdoor,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,2
16-10-2021,Other Residential,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,5
16-10-2021,Road Vehicle,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,5
16-10-2021,Other Residential,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,2
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Road Vehicle,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,2
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Non Residential,1
16-10-2021,Outdoor,1
16-10-2021,Non Residential,1
16-10-2021,Outdoor,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Road Vehicle,2
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,3
16-10-2021,Other Residential,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Outdoor Structure,3
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,5
16-10-2021,Non Residential,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,5
16-10-2021,Non Residential,2
16-10-2021,Dwelling,2
16-10-2021,Non Residential,3
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Other Residential,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,4
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,4
16-10-2021,Dwelling,1
16-10-2021,Non Residential,2
16-10-2021,Non Residential,2
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Dwelling,3
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Other Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,5
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Aircraft,3
16-10-2021,Non Residential,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,5
16-10-2021,Non Residential,1
16-10-2021,Aircraft,5
16-10-2021,Dwelling,1
16-10-2021,Outdoor,2
16-10-2021,Other Residential,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,0
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Outdoor,1
16-10-2021,Non Residential,1
16-10-2021,Other Residential,3
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Non Residential,2
16-10-2021,Non Residential,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,5
16-10-2021,Other Residential,1
16-10-2021,Non Residential,1
16-10-2021,Other Residential,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,5
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,3
16-10-2021,Non Residential,2
16-10-2021,Other Residential,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Other Residential,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,2
16-10-2021,Other Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Outdoor Structure,4
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Outdoor,1
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,3
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,4
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Other Residential,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Other Residential,4
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,1
16-10-2021,Road Vehicle,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,5
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,0
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,5
16-10-2021,Dwelling,2
16-10-2021,Outdoor,1
16-10-2021,Other Residential,3
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,5
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Other Residential,1
16-10-2021,Dwelling,2
16-10-2021,Non Residential,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,5
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,2
16-10-2021,Dwelling,5
16-10-2021,Dwelling,1
16-10-2021,Road Vehicle,0
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,3
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,2
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,2
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Non Residential,1
16-10-2021,Non Residential,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor,1
16-10-2021,Dwelling,1
16-10-2021,Outdoor Structure,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,1
16-10-2021,Dwelling,2
16-10-2021,Road Vehicle,1
16-10-2021,Dwelling,1
16-10-2021,Other Residential,2
16-10-2021,Other Residential,2
16-10-2021,Dwelling,1
16-10-2021,Dwelling,5
17-10-2021,Non Residential,1
17-10-2021,Other Residential,2
17-10-2021,Dwelling,2
17-10-2021,Outdoor Structure,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Outdoor,1
17-10-2021,Non Residential,1
17-10-2021,Non Residential,1
17-10-2021,Outdoor,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,2
17-10-2021,Other Residential,1
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,3
17-10-2021,Road Vehicle,2
17-10-2021,Non Residential,1
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Outdoor Structure,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,5
17-10-2021,Road Vehicle,1
17-10-2021,Non Residential,1
17-10-2021,Non Residential,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Outdoor,1
17-10-2021,Outdoor Structure,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Outdoor,1
17-10-2021,Non Residential,2
17-10-2021,Road Vehicle,2
17-10-2021,Outdoor,1
17-10-2021,Outdoor,1
17-10-2021,Dwelling,2
17-10-2021,Outdoor Structure,1
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,0
17-10-2021,Outdoor,1
17-10-2021,Road Vehicle,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Outdoor,0
17-10-2021,Dwelling,2
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Road Vehicle,1
17-10-2021,Outdoor,1
17-10-2021,Non Residential,2
17-10-2021,Dwelling,2
17-10-2021,Dwelling,5
17-10-2021,Dwelling,1
17-10-2021,Dwelling,5
17-10-2021,Non Residential,5
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Other Residential,2
17-10-2021,Non Residential,1
17-10-2021,Other Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,0
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Outdoor Structure,6
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Other Residential,2
17-10-2021,Dwelling,2
17-10-2021,Road Vehicle,2
17-10-2021,Other Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,2
17-10-2021,Dwelling,5
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Dwelling,5
17-10-2021,Dwelling,2
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,2
17-10-2021,Road Vehicle,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Non Residential,3
17-10-2021,Non Residential,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Outdoor,1
17-10-2021,Non Residential,1
17-10-2021,Non Residential,1
17-10-2021,Outdoor,1
17-10-2021,Non Residential,1
17-10-2021,Outdoor,1
17-10-2021,Dwelling,4
17-10-2021,Other Residential,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,4
17-10-2021,Dwelling,2
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,1
17-10-2021,Other Residential,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,4
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,2
17-10-2021,Outdoor,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Non Residential,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Other Residential,2
17-10-2021,Dwelling,1
17-10-2021,Road Vehicle,1
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Outdoor,2
17-10-2021,Non Residential,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Outdoor Structure,1
17-10-2021,Dwelling,5
17-10-2021,Non Residential,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Other Residential,2
17-10-2021,Dwelling,2
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Outdoor Structure,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,2
17-10-2021,Other Residential,2
17-10-2021,Dwelling,3
17-10-2021,Dwelling,2
17-10-2021,Other Residential,2
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
17-10-2021,Other Residential,1
17-10-2021,Dwelling,1
17-10-2021,Dwelling,1
17-10-2021,Non Residential,1
